/cm/local/apps/slurm/var/spool/job851048/slurm_script: line 12: activate: No such file or directory
A.L.E: Arcade Learning Environment (version 0.8.1+53f58b7)
[Powered by Stella]
Episode 0, Total Reward: 6.0, Epsilon: 0.99995125
Episode 17457, Total Reward: 90.0, Epsilon: 0.14892249999966978
Episode 17458, Total Reward: 19.0, Epsilon: 0.1488737499996698
Episode 17459, Total Reward: 10.0, Epsilon: 0.1488249999996698
Episode 17460, Total Reward: 107.0, Epsilon: 0.14877624999966982
Episode 17461, Total Reward: 17.0, Epsilon: 0.14872749999966983
Episode 17462, Total Reward: 10.0, Epsilon: 0.14867874999966985
Episode 17463, Total Reward: 80.0, Epsilon: 0.14862999999966986
Episode 17464, Total Reward: 11.0, Epsilon: 0.14858124999966987
Episode 17465, Total Reward: 19.0, Epsilon: 0.1485324999996699
Episode 17466, Total Reward: 122.0, Epsilon: 0.1484837499996699
Episode 17467, Total Reward: 4.0, Epsilon: 0.14843499999966991
Episode 17468, Total Reward: 4.0, Epsilon: 0.14838624999966993
Episode 17469, Total Reward: 110.0, Epsilon: 0.14833749999966994
Episode 17470, Total Reward: 6.0, Epsilon: 0.14828874999966996
Episode 17471, Total Reward: 9.0, Epsilon: 0.14823999999966997
Episode 17472, Total Reward: 109.0, Epsilon: 0.14819124999966998
Episode 17473, Total Reward: 14.0, Epsilon: 0.14814249999967
Episode 17474, Total Reward: 9.0, Epsilon: 0.14809374999967
Episode 17475, Total Reward: 50.0, Epsilon: 0.14804499999967002
Episode 17476, Total Reward: 28.0, Epsilon: 0.14799624999967004
Episode 17477, Total Reward: 30.0, Epsilon: 0.14794749999967005
Episode 17478, Total Reward: 107.0, Epsilon: 0.14789874999967006
Episode 17479, Total Reward: 1.0, Epsilon: 0.14784999999967008
Episode 17480, Total Reward: 11.0, Epsilon: 0.1478012499996701
Episode 17481, Total Reward: 62.0, Epsilon: 0.1477524999996701
Episode 17482, Total Reward: 19.0, Epsilon: 0.14770374999967012
Episode 17483, Total Reward: 7.0, Epsilon: 0.14765499999967013
Episode 17484, Total Reward: 61.0, Epsilon: 0.14760624999967015
Episode 17485, Total Reward: 55.0, Epsilon: 0.14755749999967016
Episode 17486, Total Reward: 12.0, Epsilon: 0.14750874999967017
Episode 17487, Total Reward: 108.0, Epsilon: 0.1474599999996702
Episode 17488, Total Reward: 2.0, Epsilon: 0.1474112499996702
Episode 17489, Total Reward: 3.0, Epsilon: 0.14736249999967022
Episode 17490, Total Reward: 104.0, Epsilon: 0.14731374999967023
Episode 17491, Total Reward: 17.0, Epsilon: 0.14726499999967024
Episode 17492, Total Reward: 10.0, Epsilon: 0.14721624999967026
Episode 17493, Total Reward: 100.0, Epsilon: 0.14716749999967027
Episode 17494, Total Reward: 18.0, Epsilon: 0.14711874999967028
Episode 17495, Total Reward: 6.0, Epsilon: 0.1470699999996703
Episode 17496, Total Reward: 100.0, Epsilon: 0.1470212499996703
Episode 17497, Total Reward: 11.0, Epsilon: 0.14697249999967033
Episode 17498, Total Reward: 8.0, Epsilon: 0.14692374999967034
Episode 17499, Total Reward: 112.0, Epsilon: 0.14687499999967035
Episode 17500, Total Reward: 14.0, Epsilon: 0.14682624999967037
Episode 17501, Total Reward: 2.0, Epsilon: 0.14677749999967038
Episode 17502, Total Reward: 112.0, Epsilon: 0.1467287499996704
Episode 17503, Total Reward: 11.0, Epsilon: 0.1466799999996704
Episode 17504, Total Reward: 7.0, Epsilon: 0.14663124999967042
Episode 17505, Total Reward: 107.0, Epsilon: 0.14658249999967043
Episode 17506, Total Reward: 11.0, Epsilon: 0.14653374999967045
Episode 17507, Total Reward: 8.0, Epsilon: 0.14648499999967046
Episode 17508, Total Reward: 66.0, Epsilon: 0.14643624999967048
Episode 17509, Total Reward: 55.0, Epsilon: 0.1463874999996705
Episode 17510, Total Reward: 11.0, Epsilon: 0.1463387499996705
Episode 17511, Total Reward: 88.0, Epsilon: 0.14628999999967052
Episode 17512, Total Reward: 16.0, Epsilon: 0.14624124999967053
Episode 17513, Total Reward: 5.0, Epsilon: 0.14619249999967054
Episode 17514, Total Reward: 62.0, Epsilon: 0.14614374999967056
Episode 17515, Total Reward: 36.0, Epsilon: 0.14609499999967057
Episode 17516, Total Reward: 0.0, Epsilon: 0.14604624999967059
Episode 17517, Total Reward: 108.0, Epsilon: 0.1459974999996706
Episode 17518, Total Reward: 12.0, Epsilon: 0.1459487499996706
Episode 17519, Total Reward: 1.0, Epsilon: 0.14589999999967063
Episode 17520, Total Reward: 44.0, Epsilon: 0.14585124999967064
Episode 17521, Total Reward: 60.0, Epsilon: 0.14580249999967065
Episode 17522, Total Reward: 13.0, Epsilon: 0.14575374999967067
Episode 17523, Total Reward: 85.0, Epsilon: 0.14570499999967068
Episode 17524, Total Reward: 15.0, Epsilon: 0.1456562499996707
Episode 17525, Total Reward: 2.0, Epsilon: 0.1456074999996707
Episode 17526, Total Reward: 55.0, Epsilon: 0.14555874999967072
Episode 17527, Total Reward: 13.0, Epsilon: 0.14550999999967074
Episode 17528, Total Reward: 8.0, Epsilon: 0.14546124999967075
Episode 17529, Total Reward: 104.0, Epsilon: 0.14541249999967076
Episode 17530, Total Reward: 14.0, Epsilon: 0.14536374999967078
Episode 17531, Total Reward: 13.0, Epsilon: 0.1453149999996708
Episode 17532, Total Reward: 104.0, Epsilon: 0.1452662499996708
Episode 17533, Total Reward: 21.0, Epsilon: 0.14521749999967082
Episode 17534, Total Reward: 3.0, Epsilon: 0.14516874999967083
Episode 17535, Total Reward: 52.0, Epsilon: 0.14511999999967085
Episode 17536, Total Reward: 9.0, Epsilon: 0.14507124999967086
Episode 17537, Total Reward: 53.0, Epsilon: 0.14502249999967087
Episode 17538, Total Reward: 62.0, Epsilon: 0.1449737499996709
Episode 17539, Total Reward: 17.0, Epsilon: 0.1449249999996709
Episode 17540, Total Reward: 26.0, Epsilon: 0.14487624999967091
Episode 17541, Total Reward: 107.0, Epsilon: 0.14482749999967093
Episode 17542, Total Reward: 9.0, Epsilon: 0.14477874999967094
Episode 17543, Total Reward: 8.0, Epsilon: 0.14472999999967096
Episode 17544, Total Reward: 62.0, Epsilon: 0.14468124999967097
Episode 17545, Total Reward: 15.0, Epsilon: 0.14463249999967098
Episode 17546, Total Reward: 2.0, Epsilon: 0.144583749999671
Episode 17547, Total Reward: 62.0, Epsilon: 0.144534999999671
Episode 17548, Total Reward: 15.0, Epsilon: 0.14448624999967102
Episode 17549, Total Reward: 5.0, Epsilon: 0.14443749999967104
Episode 17550, Total Reward: 52.0, Epsilon: 0.14438874999967105
Episode 17551, Total Reward: 13.0, Epsilon: 0.14433999999967106
Episode 17552, Total Reward: 21.0, Epsilon: 0.14429124999967108
Episode 17553, Total Reward: 93.0, Epsilon: 0.1442424999996711
Episode 17554, Total Reward: 16.0, Epsilon: 0.1441937499996711
Episode 17555, Total Reward: 20.0, Epsilon: 0.14414499999967112
Episode 17556, Total Reward: 80.0, Epsilon: 0.14409624999967113
Episode 17557, Total Reward: 16.0, Epsilon: 0.14404749999967115
Episode 17558, Total Reward: 9.0, Epsilon: 0.14399874999967116
Episode 17559, Total Reward: 57.0, Epsilon: 0.14394999999967117
Episode 17560, Total Reward: 18.0, Epsilon: 0.1439012499996712
Episode 17561, Total Reward: 11.0, Epsilon: 0.1438524999996712
Episode 17562, Total Reward: 97.0, Epsilon: 0.14380374999967122
Episode 17563, Total Reward: 9.0, Epsilon: 0.14375499999967123
Episode 17564, Total Reward: 7.0, Epsilon: 0.14370624999967124
Episode 17565, Total Reward: 70.0, Epsilon: 0.14365749999967126
Episode 17566, Total Reward: 25.0, Epsilon: 0.14360874999967127
Episode 17567, Total Reward: 3.0, Epsilon: 0.14355999999967128
Episode 17568, Total Reward: 53.0, Epsilon: 0.1435112499996713
Episode 17569, Total Reward: 38.0, Epsilon: 0.1434624999996713
Episode 17570, Total Reward: 5.0, Epsilon: 0.14341374999967132
Episode 17571, Total Reward: 89.0, Epsilon: 0.14336499999967134
Episode 17572, Total Reward: 8.0, Epsilon: 0.14331624999967135
Episode 17573, Total Reward: 23.0, Epsilon: 0.14326749999967137
Episode 17574, Total Reward: 23.0, Epsilon: 0.14321874999967138
Episode 17575, Total Reward: 10.0, Epsilon: 0.1431699999996714
Episode 17576, Total Reward: 5.0, Epsilon: 0.1431212499996714
Episode 17577, Total Reward: 85.0, Epsilon: 0.14307249999967142
Episode 17578, Total Reward: 14.0, Epsilon: 0.14302374999967143
Episode 17579, Total Reward: 2.0, Epsilon: 0.14297499999967145
Episode 17580, Total Reward: 78.0, Epsilon: 0.14292624999967146
Episode 17581, Total Reward: 8.0, Epsilon: 0.14287749999967148
Episode 17582, Total Reward: 4.0, Epsilon: 0.1428287499996715
Episode 17583, Total Reward: 101.0, Epsilon: 0.1427799999996715
Episode 17584, Total Reward: 18.0, Epsilon: 0.14273124999967152
Episode 17585, Total Reward: 9.0, Epsilon: 0.14268249999967153
Episode 17586, Total Reward: 77.0, Epsilon: 0.14263374999967154
Episode 17587, Total Reward: 10.0, Epsilon: 0.14258499999967156
Episode 17588, Total Reward: 1.0, Epsilon: 0.14253624999967157
Episode 17589, Total Reward: 62.0, Epsilon: 0.14248749999967159
Episode 17590, Total Reward: 17.0, Epsilon: 0.1424387499996716
Episode 17591, Total Reward: 11.0, Epsilon: 0.1423899999996716
Episode 17592, Total Reward: 112.0, Epsilon: 0.14234124999967163
Episode 17593, Total Reward: 18.0, Epsilon: 0.14229249999967164
Episode 17594, Total Reward: 1.0, Epsilon: 0.14224374999967165
Episode 17595, Total Reward: 97.0, Epsilon: 0.14219499999967167
Episode 17596, Total Reward: 16.0, Epsilon: 0.14214624999967168
Episode 17597, Total Reward: 2.0, Epsilon: 0.1420974999996717
Episode 17598, Total Reward: 54.0, Epsilon: 0.1420487499996717
Episode 17599, Total Reward: 21.0, Epsilon: 0.14199999999967172
Episode 17600, Total Reward: 7.0, Epsilon: 0.14195124999967174
Episode 17601, Total Reward: 65.0, Epsilon: 0.14190249999967175
Episode 17602, Total Reward: 15.0, Epsilon: 0.14185374999967176
Episode 17603, Total Reward: 10.0, Epsilon: 0.14180499999967178
Episode 17604, Total Reward: 114.0, Epsilon: 0.1417562499996718
Episode 17605, Total Reward: 15.0, Epsilon: 0.1417074999996718
Episode 17606, Total Reward: 0.0, Epsilon: 0.14165874999967182
Episode 17607, Total Reward: 82.0, Epsilon: 0.14160999999967183
Episode 17608, Total Reward: 7.0, Epsilon: 0.14156124999967185
Episode 17609, Total Reward: 0.0, Epsilon: 0.14151249999967186
Episode 17610, Total Reward: 65.0, Epsilon: 0.14146374999967187
Episode 17611, Total Reward: 4.0, Epsilon: 0.1414149999996719
Episode 17612, Total Reward: 23.0, Epsilon: 0.1413662499996719
Episode 17613, Total Reward: 122.0, Epsilon: 0.14131749999967191
Episode 17614, Total Reward: 0.0, Epsilon: 0.14126874999967193
Episode 17615, Total Reward: 2.0, Epsilon: 0.14121999999967194
Episode 17616, Total Reward: 100.0, Epsilon: 0.14117124999967195
Episode 17617, Total Reward: 18.0, Epsilon: 0.14112249999967197
Episode 17618, Total Reward: 8.0, Epsilon: 0.14107374999967198
Episode 17619, Total Reward: 24.0, Epsilon: 0.141024999999672
Episode 17620, Total Reward: 13.0, Epsilon: 0.140976249999672
Episode 17621, Total Reward: 12.0, Epsilon: 0.14092749999967202
Episode 17622, Total Reward: 58.0, Epsilon: 0.14087874999967204
Episode 17623, Total Reward: 19.0, Epsilon: 0.14082999999967205
Episode 17624, Total Reward: 12.0, Epsilon: 0.14078124999967206
Episode 17625, Total Reward: 56.0, Epsilon: 0.14073249999967208
Episode 17626, Total Reward: 14.0, Epsilon: 0.1406837499996721
Episode 17627, Total Reward: 12.0, Epsilon: 0.1406349999996721
Episode 17628, Total Reward: 116.0, Epsilon: 0.14058624999967212
Episode 17629, Total Reward: 5.0, Epsilon: 0.14053749999967213
Episode 17630, Total Reward: 7.0, Epsilon: 0.14048874999967215
Episode 17631, Total Reward: 84.0, Epsilon: 0.14043999999967216
Episode 17632, Total Reward: 13.0, Epsilon: 0.14039124999967217
Episode 17633, Total Reward: 7.0, Epsilon: 0.1403424999996722
Episode 17634, Total Reward: 57.0, Epsilon: 0.1402937499996722
Episode 17635, Total Reward: 9.0, Epsilon: 0.14024499999967222
Episode 17636, Total Reward: 4.0, Epsilon: 0.14019624999967223
Episode 17637, Total Reward: 71.0, Epsilon: 0.14014749999967224
Episode 17638, Total Reward: 2.0, Epsilon: 0.14009874999967226
Episode 17639, Total Reward: 9.0, Epsilon: 0.14004999999967227
Episode 17640, Total Reward: 57.0, Epsilon: 0.14000124999967228
Episode 17641, Total Reward: 2.0, Epsilon: 0.1399524999996723
Episode 17642, Total Reward: 23.0, Epsilon: 0.1399037499996723
Episode 17643, Total Reward: 79.0, Epsilon: 0.13985499999967232
Episode 17644, Total Reward: 35.0, Epsilon: 0.13980624999967234
Episode 17645, Total Reward: 13.0, Epsilon: 0.13975749999967235
Episode 17646, Total Reward: 104.0, Epsilon: 0.13970874999967237
Episode 17647, Total Reward: 3.0, Epsilon: 0.13965999999967238
Episode 17648, Total Reward: 10.0, Epsilon: 0.1396112499996724
Episode 17649, Total Reward: 113.0, Epsilon: 0.1395624999996724
Episode 17650, Total Reward: 8.0, Epsilon: 0.13951374999967242
Episode 17651, Total Reward: 0.0, Epsilon: 0.13946499999967243
Episode 17652, Total Reward: 21.0, Epsilon: 0.13941624999967245
Episode 17653, Total Reward: 79.0, Epsilon: 0.13936749999967246
Episode 17654, Total Reward: 2.0, Epsilon: 0.13931874999967248
Episode 17655, Total Reward: 68.0, Epsilon: 0.1392699999996725
Episode 17656, Total Reward: 14.0, Epsilon: 0.1392212499996725
Episode 17657, Total Reward: 12.0, Epsilon: 0.13917249999967252
Episode 17658, Total Reward: 72.0, Epsilon: 0.13912374999967253
Episode 17659, Total Reward: 16.0, Epsilon: 0.13907499999967254
Episode 17660, Total Reward: 10.0, Epsilon: 0.13902624999967256
Episode 17661, Total Reward: 28.0, Epsilon: 0.13897749999967257
Episode 17662, Total Reward: 41.0, Epsilon: 0.13892874999967258
Episode 17663, Total Reward: 8.0, Epsilon: 0.1388799999996726
Episode 17664, Total Reward: 49.0, Epsilon: 0.1388312499996726
Episode 17665, Total Reward: 20.0, Epsilon: 0.13878249999967263
Episode 17666, Total Reward: 8.0, Epsilon: 0.13873374999967264
Episode 17667, Total Reward: 53.0, Epsilon: 0.13868499999967265
Episode 17668, Total Reward: 32.0, Epsilon: 0.13863624999967267
Episode 17669, Total Reward: 32.0, Epsilon: 0.13858749999967268
Episode 17670, Total Reward: 123.0, Epsilon: 0.1385387499996727
Episode 17671, Total Reward: 11.0, Epsilon: 0.1384899999996727
Episode 17672, Total Reward: 2.0, Epsilon: 0.13844124999967272
Episode 17673, Total Reward: 115.0, Epsilon: 0.13839249999967274
Episode 17674, Total Reward: 20.0, Epsilon: 0.13834374999967275
Episode 17675, Total Reward: 0.0, Epsilon: 0.13829499999967276
Episode 17676, Total Reward: 56.0, Epsilon: 0.13824624999967278
Episode 17677, Total Reward: 65.0, Epsilon: 0.1381974999996728
Episode 17678, Total Reward: 12.0, Epsilon: 0.1381487499996728
Episode 17679, Total Reward: 114.0, Epsilon: 0.13809999999967282
Episode 17680, Total Reward: 10.0, Epsilon: 0.13805124999967283
Episode 17681, Total Reward: 2.0, Epsilon: 0.13800249999967285
Episode 17682, Total Reward: 91.0, Epsilon: 0.13795374999967286
Episode 17683, Total Reward: 18.0, Epsilon: 0.13790499999967287
Episode 17684, Total Reward: 6.0, Epsilon: 0.1378562499996729
Episode 17685, Total Reward: 57.0, Epsilon: 0.1378074999996729
Episode 17686, Total Reward: 30.0, Epsilon: 0.1377587499996729
Episode 17687, Total Reward: 16.0, Epsilon: 0.13770999999967293
Episode 17688, Total Reward: 55.0, Epsilon: 0.13766124999967294
Episode 17689, Total Reward: 7.0, Epsilon: 0.13761249999967295
Episode 17690, Total Reward: 6.0, Epsilon: 0.13756374999967297
Episode 17691, Total Reward: 92.0, Epsilon: 0.13751499999967298
Episode 17692, Total Reward: 33.0, Epsilon: 0.137466249999673
Episode 17693, Total Reward: 2.0, Epsilon: 0.137417499999673
Episode 17694, Total Reward: 106.0, Epsilon: 0.13736874999967302
Episode 17695, Total Reward: 19.0, Epsilon: 0.13731999999967304
Episode 17696, Total Reward: 7.0, Epsilon: 0.13727124999967305
Episode 17697, Total Reward: 87.0, Epsilon: 0.13722249999967306
Episode 17698, Total Reward: 14.0, Epsilon: 0.13717374999967308
Episode 17699, Total Reward: 9.0, Epsilon: 0.1371249999996731
Episode 17700, Total Reward: 113.0, Epsilon: 0.1370762499996731
Episode 17701, Total Reward: 10.0, Epsilon: 0.13702749999967312
Episode 17702, Total Reward: 9.0, Epsilon: 0.13697874999967313
Episode 17703, Total Reward: 57.0, Epsilon: 0.13692999999967315
Episode 17704, Total Reward: 13.0, Epsilon: 0.13688124999967316
Episode 17705, Total Reward: 22.0, Epsilon: 0.13683249999967317
Episode 17706, Total Reward: 53.0, Epsilon: 0.1367837499996732
Episode 17707, Total Reward: 35.0, Epsilon: 0.1367349999996732
Episode 17708, Total Reward: 28.0, Epsilon: 0.13668624999967321
Episode 17709, Total Reward: 84.0, Epsilon: 0.13663749999967323
Episode 17710, Total Reward: 11.0, Epsilon: 0.13658874999967324
Episode 17711, Total Reward: 4.0, Epsilon: 0.13653999999967326
Episode 17712, Total Reward: 112.0, Epsilon: 0.13649124999967327
Episode 17713, Total Reward: 17.0, Epsilon: 0.13644249999967328
Episode 17714, Total Reward: 2.0, Epsilon: 0.1363937499996733
Episode 17715, Total Reward: 58.0, Epsilon: 0.1363449999996733
Episode 17716, Total Reward: 3.0, Epsilon: 0.13629624999967332
Episode 17717, Total Reward: 6.0, Epsilon: 0.13624749999967334
Episode 17718, Total Reward: 75.0, Epsilon: 0.13619874999967335
Episode 17719, Total Reward: 22.0, Epsilon: 0.13614999999967337
Episode 17720, Total Reward: 13.0, Epsilon: 0.13610124999967338
Episode 17721, Total Reward: 96.0, Epsilon: 0.1360524999996734
Episode 17722, Total Reward: 19.0, Epsilon: 0.1360037499996734
Episode 17723, Total Reward: 5.0, Epsilon: 0.13595499999967342
Episode 17724, Total Reward: 109.0, Epsilon: 0.13590624999967343
Episode 17725, Total Reward: 18.0, Epsilon: 0.13585749999967345
Episode 17726, Total Reward: 2.0, Epsilon: 0.13580874999967346
Episode 17727, Total Reward: 51.0, Epsilon: 0.13575999999967348
Episode 17728, Total Reward: 5.0, Epsilon: 0.1357112499996735
Episode 17729, Total Reward: 13.0, Epsilon: 0.1356624999996735
Episode 17730, Total Reward: 50.0, Epsilon: 0.13561374999967352
Episode 17731, Total Reward: 14.0, Epsilon: 0.13556499999967353
Episode 17732, Total Reward: 8.0, Epsilon: 0.13551624999967354
Episode 17733, Total Reward: 99.0, Epsilon: 0.13546749999967356
Episode 17734, Total Reward: 24.0, Epsilon: 0.13541874999967357
Episode 17735, Total Reward: 5.0, Epsilon: 0.13536999999967358
Episode 17736, Total Reward: 84.0, Epsilon: 0.1353212499996736
Episode 17737, Total Reward: 7.0, Epsilon: 0.1352724999996736
Episode 17738, Total Reward: 7.0, Epsilon: 0.13522374999967363
Episode 17739, Total Reward: 107.0, Epsilon: 0.13517499999967364
Episode 17740, Total Reward: 8.0, Epsilon: 0.13512624999967365
Episode 17741, Total Reward: 5.0, Epsilon: 0.13507749999967367
Episode 17742, Total Reward: 121.0, Epsilon: 0.13502874999967368
Episode 17743, Total Reward: 8.0, Epsilon: 0.1349799999996737
Episode 17744, Total Reward: 2.0, Epsilon: 0.1349312499996737
Episode 17745, Total Reward: 35.0, Epsilon: 0.13488249999967372
Episode 17746, Total Reward: 50.0, Epsilon: 0.13483374999967374
Episode 17747, Total Reward: 10.0, Epsilon: 0.13478499999967375
Episode 17748, Total Reward: 43.0, Epsilon: 0.13473624999967376
Episode 17749, Total Reward: 40.0, Epsilon: 0.13468749999967378
Episode 17750, Total Reward: 24.0, Epsilon: 0.1346387499996738
Episode 17751, Total Reward: 82.0, Epsilon: 0.1345899999996738
Episode 17752, Total Reward: 38.0, Epsilon: 0.13454124999967382
Episode 17753, Total Reward: 0.0, Epsilon: 0.13449249999967383
Episode 17754, Total Reward: 56.0, Epsilon: 0.13444374999967384
Episode 17755, Total Reward: 45.0, Epsilon: 0.13439499999967386
Episode 17756, Total Reward: 17.0, Epsilon: 0.13434624999967387
Episode 17757, Total Reward: 115.0, Epsilon: 0.13429749999967389
